lineage,score_method,context_left,context_right,shared_programs,spearman_rho,sign_agreement,same_endpoint,same_etiology,same_assay,same_annotation
endothelial,singscore,GSE181483_human::cirrhosis_vs_healthy_directional,GSE202379::advanced_f3f4_vs_f0_non_end_stage,6,0.6571428571428573,0.6666666666666666,False,False,False,False
endothelial,singscore,GSE181483_human::cirrhosis_vs_healthy_directional,GSE202379::advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,6,0.6571428571428573,0.5,False,False,False,False
endothelial,singscore,GSE181483_human::cirrhosis_vs_healthy_directional,GSE202379::all_f1f4_vs_f0_non_end_stage_sensitivity,6,0.7142857142857143,0.3333333333333333,False,False,False,False
endothelial,singscore,GSE181483_human::cirrhosis_vs_healthy_directional,GSE202379::clinical_cirrhosis_vs_healthy,6,0.3142857142857143,0.3333333333333333,True,False,False,False
endothelial,singscore,GSE181483_human::cirrhosis_vs_healthy_directional,GSE202379::end_stage_vs_healthy_separate_stratum,6,0.3142857142857143,0.5,False,False,False,False
endothelial,singscore,GSE181483_human::cirrhosis_vs_healthy_directional,GSE210077_Watson6::mixed_f2f4_fibrosis_vs_healthy_sensitivity,7,0.642857142857143,0.7142857142857143,False,True,False,False
endothelial,singscore,GSE181483_human::cirrhosis_vs_healthy_directional,GSE244832::mash_f2f4_group_vs_normal_sensitivity,7,0.8571428571428573,0.42857142857142855,False,False,False,False
endothelial,singscore,GSE181483_human::cirrhosis_vs_healthy_directional,GSE256398_human::alcohol_cirrhosis_vs_healthy,7,0.6785714285714287,0.8571428571428571,True,False,False,False
endothelial,singscore,GSE181483_human::cirrhosis_vs_healthy_directional,GSE256398_human::mash_cirrhosis_vs_healthy,7,0.642857142857143,0.42857142857142855,True,False,False,False
endothelial,singscore,GSE181483_human::cirrhosis_vs_healthy_directional,GSE256398_human::mash_cirrhosis_vs_masld_f0,7,0.10714285714285716,0.5714285714285714,False,False,False,False
endothelial,singscore,GSE181483_human::cirrhosis_vs_healthy_directional,GSE256398_human::mash_fibrosis_vs_masld_f0,7,0.28571428571428575,0.5714285714285714,False,False,False,False
endothelial,singscore,GSE181483_human::cirrhosis_vs_healthy_directional,GSE256398_human::mash_vs_alcohol_cirrhosis_etiology,7,-0.642857142857143,0.2857142857142857,False,False,False,False
endothelial,singscore,GSE181483_human::cirrhosis_vs_healthy_directional,GSE290642_human::all_fibrosis_vs_f0_reconstructed_label_sensitivity,7,-0.5,0.2857142857142857,False,True,True,False
endothelial,singscore,GSE181483_human::cirrhosis_vs_healthy_directional,GSE290642_human::f4_vs_f0_reconstructed_label_sensitivity,7,0.42857142857142866,0.5714285714285714,False,True,True,False
endothelial,singscore,GSE202379::advanced_f3f4_vs_f0_non_end_stage,GSE202379::advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,6,1.0,0.8333333333333334,True,True,True,True
endothelial,singscore,GSE202379::advanced_f3f4_vs_f0_non_end_stage,GSE202379::all_f1f4_vs_f0_non_end_stage_sensitivity,6,0.942857142857143,0.6666666666666666,True,True,True,True
endothelial,singscore,GSE202379::advanced_f3f4_vs_f0_non_end_stage,GSE202379::clinical_cirrhosis_vs_healthy,6,0.7142857142857143,0.6666666666666666,False,True,True,True
endothelial,singscore,GSE202379::advanced_f3f4_vs_f0_non_end_stage,GSE202379::end_stage_vs_healthy_separate_stratum,6,0.8285714285714287,0.8333333333333334,False,True,True,True
endothelial,singscore,GSE202379::advanced_f3f4_vs_f0_non_end_stage,GSE210077_Watson6::mixed_f2f4_fibrosis_vs_healthy_sensitivity,6,0.7714285714285715,0.3333333333333333,False,False,True,False
endothelial,singscore,GSE202379::advanced_f3f4_vs_f0_non_end_stage,GSE244832::mash_f2f4_group_vs_normal_sensitivity,6,0.7714285714285715,0.8333333333333334,False,True,True,False
endothelial,singscore,GSE202379::advanced_f3f4_vs_f0_non_end_stage,GSE256398_human::alcohol_cirrhosis_vs_healthy,6,0.8285714285714287,0.8333333333333334,False,False,True,False
endothelial,singscore,GSE202379::advanced_f3f4_vs_f0_non_end_stage,GSE256398_human::mash_cirrhosis_vs_healthy,6,0.8285714285714287,0.8333333333333334,False,True,True,False
endothelial,singscore,GSE202379::advanced_f3f4_vs_f0_non_end_stage,GSE256398_human::mash_cirrhosis_vs_masld_f0,6,0.2571428571428572,0.6666666666666666,False,True,True,False
endothelial,singscore,GSE202379::advanced_f3f4_vs_f0_non_end_stage,GSE256398_human::mash_fibrosis_vs_masld_f0,6,0.14285714285714288,0.8333333333333334,False,True,True,False
endothelial,singscore,GSE202379::advanced_f3f4_vs_f0_non_end_stage,GSE256398_human::mash_vs_alcohol_cirrhosis_etiology,6,-0.4285714285714286,0.6666666666666666,False,False,True,False
endothelial,singscore,GSE202379::advanced_f3f4_vs_f0_non_end_stage,GSE290642_human::all_fibrosis_vs_f0_reconstructed_label_sensitivity,6,-0.08571428571428573,0.5,False,False,False,False
endothelial,singscore,GSE202379::advanced_f3f4_vs_f0_non_end_stage,GSE290642_human::f4_vs_f0_reconstructed_label_sensitivity,6,0.8857142857142858,0.8333333333333334,True,False,False,False
endothelial,singscore,GSE202379::advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,GSE202379::all_f1f4_vs_f0_non_end_stage_sensitivity,6,0.942857142857143,0.8333333333333334,True,True,True,True
endothelial,singscore,GSE202379::advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,GSE202379::clinical_cirrhosis_vs_healthy,6,0.7142857142857143,0.8333333333333334,False,True,True,True
endothelial,singscore,GSE202379::advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,GSE202379::end_stage_vs_healthy_separate_stratum,6,0.8285714285714287,1.0,False,True,True,True
endothelial,singscore,GSE202379::advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,GSE210077_Watson6::mixed_f2f4_fibrosis_vs_healthy_sensitivity,6,0.7714285714285715,0.16666666666666666,False,False,True,False
endothelial,singscore,GSE202379::advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,GSE244832::mash_f2f4_group_vs_normal_sensitivity,6,0.7714285714285715,1.0,False,True,True,False
endothelial,singscore,GSE202379::advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,GSE256398_human::alcohol_cirrhosis_vs_healthy,6,0.8285714285714287,0.6666666666666666,False,False,True,False
endothelial,singscore,GSE202379::advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,GSE256398_human::mash_cirrhosis_vs_healthy,6,0.8285714285714287,1.0,False,True,True,False
endothelial,singscore,GSE202379::advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,GSE256398_human::mash_cirrhosis_vs_masld_f0,6,0.2571428571428572,0.8333333333333334,False,True,True,False
endothelial,singscore,GSE202379::advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,GSE256398_human::mash_fibrosis_vs_masld_f0,6,0.14285714285714288,1.0,False,True,True,False
endothelial,singscore,GSE202379::advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,GSE256398_human::mash_vs_alcohol_cirrhosis_etiology,6,-0.4285714285714286,0.8333333333333334,False,False,True,False
endothelial,singscore,GSE202379::advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,GSE290642_human::all_fibrosis_vs_f0_reconstructed_label_sensitivity,6,-0.08571428571428573,0.6666666666666666,False,False,False,False
endothelial,singscore,GSE202379::advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,GSE290642_human::f4_vs_f0_reconstructed_label_sensitivity,6,0.8857142857142858,1.0,True,False,False,False
endothelial,singscore,GSE202379::all_f1f4_vs_f0_non_end_stage_sensitivity,GSE202379::clinical_cirrhosis_vs_healthy,6,0.6,0.6666666666666666,False,True,True,True
endothelial,singscore,GSE202379::all_f1f4_vs_f0_non_end_stage_sensitivity,GSE202379::end_stage_vs_healthy_separate_stratum,6,0.6571428571428573,0.8333333333333334,False,True,True,True
endothelial,singscore,GSE202379::all_f1f4_vs_f0_non_end_stage_sensitivity,GSE210077_Watson6::mixed_f2f4_fibrosis_vs_healthy_sensitivity,6,0.6571428571428573,0.0,False,False,True,False
endothelial,singscore,GSE202379::all_f1f4_vs_f0_non_end_stage_sensitivity,GSE244832::mash_f2f4_group_vs_normal_sensitivity,6,0.6571428571428573,0.8333333333333334,False,True,True,False
endothelial,singscore,GSE202379::all_f1f4_vs_f0_non_end_stage_sensitivity,GSE256398_human::alcohol_cirrhosis_vs_healthy,6,0.7142857142857143,0.5,False,False,True,False
endothelial,singscore,GSE202379::all_f1f4_vs_f0_non_end_stage_sensitivity,GSE256398_human::mash_cirrhosis_vs_healthy,6,0.7142857142857143,0.8333333333333334,False,True,True,False
endothelial,singscore,GSE202379::all_f1f4_vs_f0_non_end_stage_sensitivity,GSE256398_human::mash_cirrhosis_vs_masld_f0,6,-0.028571428571428574,0.6666666666666666,False,True,True,False
endothelial,singscore,GSE202379::all_f1f4_vs_f0_non_end_stage_sensitivity,GSE256398_human::mash_fibrosis_vs_masld_f0,6,-0.08571428571428573,0.8333333333333334,False,True,True,False
endothelial,singscore,GSE202379::all_f1f4_vs_f0_non_end_stage_sensitivity,GSE256398_human::mash_vs_alcohol_cirrhosis_etiology,6,-0.5428571428571429,1.0,False,False,True,False
endothelial,singscore,GSE202379::all_f1f4_vs_f0_non_end_stage_sensitivity,GSE290642_human::all_fibrosis_vs_f0_reconstructed_label_sensitivity,6,-0.3142857142857143,0.5,False,False,False,False
endothelial,singscore,GSE202379::all_f1f4_vs_f0_non_end_stage_sensitivity,GSE290642_human::f4_vs_f0_reconstructed_label_sensitivity,6,0.7714285714285715,0.8333333333333334,True,False,False,False
endothelial,singscore,GSE202379::clinical_cirrhosis_vs_healthy,GSE202379::end_stage_vs_healthy_separate_stratum,6,0.6,0.8333333333333334,False,True,True,True
endothelial,singscore,GSE202379::clinical_cirrhosis_vs_healthy,GSE210077_Watson6::mixed_f2f4_fibrosis_vs_healthy_sensitivity,6,0.3714285714285715,0.3333333333333333,False,False,True,False
endothelial,singscore,GSE202379::clinical_cirrhosis_vs_healthy,GSE244832::mash_f2f4_group_vs_normal_sensitivity,6,0.3714285714285715,0.8333333333333334,False,True,True,False
endothelial,singscore,GSE202379::clinical_cirrhosis_vs_healthy,GSE256398_human::alcohol_cirrhosis_vs_healthy,6,0.3142857142857143,0.5,True,False,True,False
endothelial,singscore,GSE202379::clinical_cirrhosis_vs_healthy,GSE256398_human::mash_cirrhosis_vs_healthy,6,0.3142857142857143,0.8333333333333334,True,True,True,False
endothelial,singscore,GSE202379::clinical_cirrhosis_vs_healthy,GSE256398_human::mash_cirrhosis_vs_masld_f0,6,0.028571428571428574,0.6666666666666666,False,True,True,False
endothelial,singscore,GSE202379::clinical_cirrhosis_vs_healthy,GSE256398_human::mash_fibrosis_vs_masld_f0,6,-0.14285714285714288,0.8333333333333334,False,True,True,False
endothelial,singscore,GSE202379::clinical_cirrhosis_vs_healthy,GSE256398_human::mash_vs_alcohol_cirrhosis_etiology,6,0.08571428571428573,0.6666666666666666,False,False,True,False
endothelial,singscore,GSE202379::clinical_cirrhosis_vs_healthy,GSE290642_human::all_fibrosis_vs_f0_reconstructed_label_sensitivity,6,0.2,0.8333333333333334,False,False,False,False
endothelial,singscore,GSE202379::clinical_cirrhosis_vs_healthy,GSE290642_human::f4_vs_f0_reconstructed_label_sensitivity,6,0.8285714285714287,0.8333333333333334,False,False,False,False
endothelial,singscore,GSE202379::end_stage_vs_healthy_separate_stratum,GSE210077_Watson6::mixed_f2f4_fibrosis_vs_healthy_sensitivity,6,0.7714285714285715,0.16666666666666666,False,False,True,False
endothelial,singscore,GSE202379::end_stage_vs_healthy_separate_stratum,GSE244832::mash_f2f4_group_vs_normal_sensitivity,6,0.7714285714285715,1.0,False,True,True,False
endothelial,singscore,GSE202379::end_stage_vs_healthy_separate_stratum,GSE256398_human::alcohol_cirrhosis_vs_healthy,6,0.8285714285714287,0.6666666666666666,False,False,True,False
endothelial,singscore,GSE202379::end_stage_vs_healthy_separate_stratum,GSE256398_human::mash_cirrhosis_vs_healthy,6,0.8285714285714287,1.0,False,True,True,False
endothelial,singscore,GSE202379::end_stage_vs_healthy_separate_stratum,GSE256398_human::mash_cirrhosis_vs_masld_f0,6,0.6,0.8333333333333334,False,True,True,False
endothelial,singscore,GSE202379::end_stage_vs_healthy_separate_stratum,GSE256398_human::mash_fibrosis_vs_masld_f0,6,0.2571428571428572,1.0,False,True,True,False
endothelial,singscore,GSE202379::end_stage_vs_healthy_separate_stratum,GSE256398_human::mash_vs_alcohol_cirrhosis_etiology,6,-0.4285714285714286,0.8333333333333334,False,False,True,False
endothelial,singscore,GSE202379::end_stage_vs_healthy_separate_stratum,GSE290642_human::all_fibrosis_vs_f0_reconstructed_label_sensitivity,6,0.14285714285714288,0.6666666666666666,False,False,False,False
endothelial,singscore,GSE202379::end_stage_vs_healthy_separate_stratum,GSE290642_human::f4_vs_f0_reconstructed_label_sensitivity,6,0.8857142857142858,1.0,False,False,False,False
endothelial,singscore,GSE210077_Watson6::mixed_f2f4_fibrosis_vs_healthy_sensitivity,GSE244832::mash_f2f4_group_vs_normal_sensitivity,7,0.7857142857142859,0.14285714285714285,False,False,True,False
endothelial,singscore,GSE210077_Watson6::mixed_f2f4_fibrosis_vs_healthy_sensitivity,GSE256398_human::alcohol_cirrhosis_vs_healthy,7,0.6071428571428572,0.5714285714285714,False,False,True,False
endothelial,singscore,GSE210077_Watson6::mixed_f2f4_fibrosis_vs_healthy_sensitivity,GSE256398_human::mash_cirrhosis_vs_healthy,7,0.42857142857142866,0.14285714285714285,False,False,True,False
endothelial,singscore,GSE210077_Watson6::mixed_f2f4_fibrosis_vs_healthy_sensitivity,GSE256398_human::mash_cirrhosis_vs_masld_f0,7,0.3214285714285715,0.2857142857142857,False,False,True,False
endothelial,singscore,GSE210077_Watson6::mixed_f2f4_fibrosis_vs_healthy_sensitivity,GSE256398_human::mash_fibrosis_vs_masld_f0,7,0.14285714285714288,0.2857142857142857,False,False,True,False
endothelial,singscore,GSE210077_Watson6::mixed_f2f4_fibrosis_vs_healthy_sensitivity,GSE256398_human::mash_vs_alcohol_cirrhosis_etiology,7,-0.3571428571428572,0.0,False,False,True,False
endothelial,singscore,GSE210077_Watson6::mixed_f2f4_fibrosis_vs_healthy_sensitivity,GSE290642_human::all_fibrosis_vs_f0_reconstructed_label_sensitivity,7,-0.5714285714285715,0.5714285714285714,False,True,False,False
endothelial,singscore,GSE210077_Watson6::mixed_f2f4_fibrosis_vs_healthy_sensitivity,GSE290642_human::f4_vs_f0_reconstructed_label_sensitivity,7,0.10714285714285716,0.2857142857142857,False,True,False,False
endothelial,singscore,GSE244832::mash_f2f4_group_vs_normal_sensitivity,GSE256398_human::alcohol_cirrhosis_vs_healthy,7,0.9285714285714288,0.5714285714285714,False,False,True,False
endothelial,singscore,GSE244832::mash_f2f4_group_vs_normal_sensitivity,GSE256398_human::mash_cirrhosis_vs_healthy,7,0.8571428571428573,1.0,False,True,True,False
endothelial,singscore,GSE244832::mash_f2f4_group_vs_normal_sensitivity,GSE256398_human::mash_cirrhosis_vs_masld_f0,7,0.5357142857142858,0.8571428571428571,False,True,True,False
endothelial,singscore,GSE244832::mash_f2f4_group_vs_normal_sensitivity,GSE256398_human::mash_fibrosis_vs_masld_f0,7,0.5,0.8571428571428571,False,True,True,False
endothelial,singscore,GSE244832::mash_f2f4_group_vs_normal_sensitivity,GSE256398_human::mash_vs_alcohol_cirrhosis_etiology,7,-0.642857142857143,0.8571428571428571,False,False,True,False
endothelial,singscore,GSE244832::mash_f2f4_group_vs_normal_sensitivity,GSE290642_human::all_fibrosis_vs_f0_reconstructed_label_sensitivity,7,-0.28571428571428575,0.5714285714285714,False,False,False,False
endothelial,singscore,GSE244832::mash_f2f4_group_vs_normal_sensitivity,GSE290642_human::f4_vs_f0_reconstructed_label_sensitivity,7,0.5714285714285715,0.8571428571428571,False,False,False,False
endothelial,singscore,GSE256398_human::alcohol_cirrhosis_vs_healthy,GSE256398_human::mash_cirrhosis_vs_healthy,7,0.9642857142857145,0.5714285714285714,True,False,True,True
endothelial,singscore,GSE256398_human::alcohol_cirrhosis_vs_healthy,GSE256398_human::mash_cirrhosis_vs_masld_f0,7,0.7500000000000002,0.7142857142857143,False,False,True,True
endothelial,singscore,GSE256398_human::alcohol_cirrhosis_vs_healthy,GSE256398_human::mash_fibrosis_vs_masld_f0,7,0.6785714285714287,0.7142857142857143,False,False,True,True
endothelial,singscore,GSE256398_human::alcohol_cirrhosis_vs_healthy,GSE256398_human::mash_vs_alcohol_cirrhosis_etiology,7,-0.5714285714285715,0.42857142857142855,False,False,True,True
endothelial,singscore,GSE256398_human::alcohol_cirrhosis_vs_healthy,GSE290642_human::all_fibrosis_vs_f0_reconstructed_label_sensitivity,7,0.03571428571428572,0.42857142857142855,False,False,False,False
endothelial,singscore,GSE256398_human::alcohol_cirrhosis_vs_healthy,GSE290642_human::f4_vs_f0_reconstructed_label_sensitivity,7,0.642857142857143,0.7142857142857143,False,False,False,False
endothelial,singscore,GSE256398_human::mash_cirrhosis_vs_healthy,GSE256398_human::mash_cirrhosis_vs_masld_f0,7,0.7142857142857144,0.8571428571428571,False,True,True,True
endothelial,singscore,GSE256398_human::mash_cirrhosis_vs_healthy,GSE256398_human::mash_fibrosis_vs_masld_f0,7,0.7142857142857144,0.8571428571428571,False,True,True,True
endothelial,singscore,GSE256398_human::mash_cirrhosis_vs_healthy,GSE256398_human::mash_vs_alcohol_cirrhosis_etiology,7,-0.5,0.8571428571428571,False,False,True,True
endothelial,singscore,GSE256398_human::mash_cirrhosis_vs_healthy,GSE290642_human::all_fibrosis_vs_f0_reconstructed_label_sensitivity,7,0.21428571428571433,0.5714285714285714,False,False,False,False
endothelial,singscore,GSE256398_human::mash_cirrhosis_vs_healthy,GSE290642_human::f4_vs_f0_reconstructed_label_sensitivity,7,0.7857142857142859,0.8571428571428571,False,False,False,False
endothelial,singscore,GSE256398_human::mash_cirrhosis_vs_masld_f0,GSE256398_human::mash_fibrosis_vs_masld_f0,7,0.8571428571428573,0.7142857142857143,False,True,True,True
endothelial,singscore,GSE256398_human::mash_cirrhosis_vs_masld_f0,GSE256398_human::mash_vs_alcohol_cirrhosis_etiology,7,-0.07142857142857144,0.7142857142857143,False,False,True,True
endothelial,singscore,GSE256398_human::mash_cirrhosis_vs_masld_f0,GSE290642_human::all_fibrosis_vs_f0_reconstructed_label_sensitivity,7,0.4642857142857144,0.42857142857142855,False,False,False,False
endothelial,singscore,GSE256398_human::mash_cirrhosis_vs_masld_f0,GSE290642_human::f4_vs_f0_reconstructed_label_sensitivity,7,0.3571428571428572,0.7142857142857143,False,False,False,False
endothelial,singscore,GSE256398_human::mash_fibrosis_vs_masld_f0,GSE256398_human::mash_vs_alcohol_cirrhosis_etiology,7,0.0,0.7142857142857143,False,False,True,True
endothelial,singscore,GSE256398_human::mash_fibrosis_vs_masld_f0,GSE290642_human::all_fibrosis_vs_f0_reconstructed_label_sensitivity,7,0.5,0.7142857142857143,False,False,False,False
endothelial,singscore,GSE256398_human::mash_fibrosis_vs_masld_f0,GSE290642_human::f4_vs_f0_reconstructed_label_sensitivity,7,0.3571428571428572,1.0,False,False,False,False
endothelial,singscore,GSE256398_human::mash_vs_alcohol_cirrhosis_etiology,GSE290642_human::all_fibrosis_vs_f0_reconstructed_label_sensitivity,7,0.5,0.42857142857142855,False,False,False,False
endothelial,singscore,GSE256398_human::mash_vs_alcohol_cirrhosis_etiology,GSE290642_human::f4_vs_f0_reconstructed_label_sensitivity,7,-0.39285714285714296,0.7142857142857143,False,False,False,False
endothelial,singscore,GSE290642_human::all_fibrosis_vs_f0_reconstructed_label_sensitivity,GSE290642_human::f4_vs_f0_reconstructed_label_sensitivity,7,0.3214285714285715,0.7142857142857143,False,True,True,True
endothelial,standardized_mean,GSE181483_human::cirrhosis_vs_healthy_directional,GSE202379::advanced_f3f4_vs_f0_non_end_stage,6,0.5428571428571429,0.5,False,False,False,False
endothelial,standardized_mean,GSE181483_human::cirrhosis_vs_healthy_directional,GSE202379::advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,6,0.8285714285714287,0.6666666666666666,False,False,False,False
endothelial,standardized_mean,GSE181483_human::cirrhosis_vs_healthy_directional,GSE202379::all_f1f4_vs_f0_non_end_stage_sensitivity,6,0.6,0.5,False,False,False,False
endothelial,standardized_mean,GSE181483_human::cirrhosis_vs_healthy_directional,GSE202379::clinical_cirrhosis_vs_healthy,6,0.14285714285714288,0.8333333333333334,True,False,False,False
endothelial,standardized_mean,GSE181483_human::cirrhosis_vs_healthy_directional,GSE202379::end_stage_vs_healthy_separate_stratum,6,0.8285714285714287,0.8333333333333334,False,False,False,False
endothelial,standardized_mean,GSE181483_human::cirrhosis_vs_healthy_directional,GSE210077_Watson6::mixed_f2f4_fibrosis_vs_healthy_sensitivity,7,0.5714285714285715,0.42857142857142855,False,True,False,False
endothelial,standardized_mean,GSE181483_human::cirrhosis_vs_healthy_directional,GSE244832::mash_f2f4_group_vs_normal_sensitivity,7,0.8214285714285715,0.7142857142857143,False,False,False,False
endothelial,standardized_mean,GSE181483_human::cirrhosis_vs_healthy_directional,GSE256398_human::alcohol_cirrhosis_vs_healthy,7,0.8571428571428573,0.8571428571428571,True,False,False,False
endothelial,standardized_mean,GSE181483_human::cirrhosis_vs_healthy_directional,GSE256398_human::mash_cirrhosis_vs_healthy,7,0.8214285714285715,0.7142857142857143,True,False,False,False
endothelial,standardized_mean,GSE181483_human::cirrhosis_vs_healthy_directional,GSE256398_human::mash_cirrhosis_vs_masld_f0,7,0.6071428571428572,0.8571428571428571,False,False,False,False
endothelial,standardized_mean,GSE181483_human::cirrhosis_vs_healthy_directional,GSE256398_human::mash_fibrosis_vs_masld_f0,7,0.03571428571428572,0.7142857142857143,False,False,False,False
endothelial,standardized_mean,GSE181483_human::cirrhosis_vs_healthy_directional,GSE256398_human::mash_vs_alcohol_cirrhosis_etiology,7,-0.8214285714285715,0.2857142857142857,False,False,False,False
endothelial,standardized_mean,GSE181483_human::cirrhosis_vs_healthy_directional,GSE290642_human::all_fibrosis_vs_f0_reconstructed_label_sensitivity,7,-0.642857142857143,0.42857142857142855,False,True,True,False
endothelial,standardized_mean,GSE181483_human::cirrhosis_vs_healthy_directional,GSE290642_human::f4_vs_f0_reconstructed_label_sensitivity,7,0.28571428571428575,0.42857142857142855,False,True,True,False
endothelial,standardized_mean,GSE202379::advanced_f3f4_vs_f0_non_end_stage,GSE202379::advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,6,0.8285714285714287,0.8333333333333334,True,True,True,True
endothelial,standardized_mean,GSE202379::advanced_f3f4_vs_f0_non_end_stage,GSE202379::all_f1f4_vs_f0_non_end_stage_sensitivity,6,0.8857142857142858,1.0,True,True,True,True
endothelial,standardized_mean,GSE202379::advanced_f3f4_vs_f0_non_end_stage,GSE202379::clinical_cirrhosis_vs_healthy,6,0.7142857142857143,0.6666666666666666,False,True,True,True
endothelial,standardized_mean,GSE202379::advanced_f3f4_vs_f0_non_end_stage,GSE202379::end_stage_vs_healthy_separate_stratum,6,0.8285714285714287,0.6666666666666666,False,True,True,True
endothelial,standardized_mean,GSE202379::advanced_f3f4_vs_f0_non_end_stage,GSE210077_Watson6::mixed_f2f4_fibrosis_vs_healthy_sensitivity,6,0.5428571428571429,0.0,False,False,True,False
endothelial,standardized_mean,GSE202379::advanced_f3f4_vs_f0_non_end_stage,GSE244832::mash_f2f4_group_vs_normal_sensitivity,6,0.5428571428571429,0.8333333333333334,False,True,True,False
endothelial,standardized_mean,GSE202379::advanced_f3f4_vs_f0_non_end_stage,GSE256398_human::alcohol_cirrhosis_vs_healthy,6,0.6571428571428573,0.5,False,False,True,False
endothelial,standardized_mean,GSE202379::advanced_f3f4_vs_f0_non_end_stage,GSE256398_human::mash_cirrhosis_vs_healthy,6,0.5428571428571429,0.8333333333333334,False,True,True,False
endothelial,standardized_mean,GSE202379::advanced_f3f4_vs_f0_non_end_stage,GSE256398_human::mash_cirrhosis_vs_masld_f0,6,0.6,0.6666666666666666,False,True,True,False
endothelial,standardized_mean,GSE202379::advanced_f3f4_vs_f0_non_end_stage,GSE256398_human::mash_fibrosis_vs_masld_f0,6,0.028571428571428574,0.6666666666666666,False,True,True,False
endothelial,standardized_mean,GSE202379::advanced_f3f4_vs_f0_non_end_stage,GSE256398_human::mash_vs_alcohol_cirrhosis_etiology,6,-0.4285714285714286,0.6666666666666666,False,False,True,False
endothelial,standardized_mean,GSE202379::advanced_f3f4_vs_f0_non_end_stage,GSE290642_human::all_fibrosis_vs_f0_reconstructed_label_sensitivity,6,-0.2,1.0,False,False,False,False
endothelial,standardized_mean,GSE202379::advanced_f3f4_vs_f0_non_end_stage,GSE290642_human::f4_vs_f0_reconstructed_label_sensitivity,6,0.48571428571428577,1.0,True,False,False,False
endothelial,standardized_mean,GSE202379::advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,GSE202379::all_f1f4_vs_f0_non_end_stage_sensitivity,6,0.7142857142857143,0.8333333333333334,True,True,True,True
endothelial,standardized_mean,GSE202379::advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,GSE202379::clinical_cirrhosis_vs_healthy,6,0.48571428571428577,0.8333333333333334,False,True,True,True
endothelial,standardized_mean,GSE202379::advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,GSE202379::end_stage_vs_healthy_separate_stratum,6,1.0,0.8333333333333334,False,True,True,True
endothelial,standardized_mean,GSE202379::advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,GSE210077_Watson6::mixed_f2f4_fibrosis_vs_healthy_sensitivity,6,0.8285714285714287,0.16666666666666666,False,False,True,False
endothelial,standardized_mean,GSE202379::advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,GSE244832::mash_f2f4_group_vs_normal_sensitivity,6,0.8857142857142858,1.0,False,True,True,False
endothelial,standardized_mean,GSE202379::advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,GSE256398_human::alcohol_cirrhosis_vs_healthy,6,0.942857142857143,0.6666666666666666,False,False,True,False
endothelial,standardized_mean,GSE202379::advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,GSE256398_human::mash_cirrhosis_vs_healthy,6,0.8857142857142858,1.0,False,True,True,False
endothelial,standardized_mean,GSE202379::advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,GSE256398_human::mash_cirrhosis_vs_masld_f0,6,0.8285714285714287,0.8333333333333334,False,True,True,False
endothelial,standardized_mean,GSE202379::advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,GSE256398_human::mash_fibrosis_vs_masld_f0,6,0.2571428571428572,0.8333333333333334,False,True,True,False
endothelial,standardized_mean,GSE202379::advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,GSE256398_human::mash_vs_alcohol_cirrhosis_etiology,6,-0.6571428571428573,0.5,False,False,True,False
endothelial,standardized_mean,GSE202379::advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,GSE290642_human::all_fibrosis_vs_f0_reconstructed_label_sensitivity,6,-0.6,0.8333333333333334,False,False,False,False
endothelial,standardized_mean,GSE202379::advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,GSE290642_human::f4_vs_f0_reconstructed_label_sensitivity,6,0.5428571428571429,0.8333333333333334,True,False,False,False
endothelial,standardized_mean,GSE202379::all_f1f4_vs_f0_non_end_stage_sensitivity,GSE202379::clinical_cirrhosis_vs_healthy,6,0.7714285714285715,0.6666666666666666,False,True,True,True
endothelial,standardized_mean,GSE202379::all_f1f4_vs_f0_non_end_stage_sensitivity,GSE202379::end_stage_vs_healthy_separate_stratum,6,0.7142857142857143,0.6666666666666666,False,True,True,True
